ID;model_type;d_model;dim_ff;num_of_layers;nhead;sequence_size;input_size;output_size;input_id;step_size;dropout
979;Transformer;64;128;3;4;50;12;1;2;5;0.1
980;Transformer;64;192;3;4;50;12;1;2;5;0.1
981;Transformer;64;192;3;4;50;12;1;2;5;0.1
982;Transformer;64;192;3;4;50;12;1;2;5;0.1
983;Transformer;64;256;3;4;50;12;1;2;5;0.1
984;Transformer;64;256;3;4;50;12;1;2;5;0.1
985;Transformer;64;256;3;4;50;12;1;2;5;0.1
986;Transformer;16;32;1;2;60;12;1;2;5;0.1
987;Transformer;16;32;1;2;60;12;1;2;5;0.1
988;Transformer;16;32;1;2;60;12;1;2;5;0.1
989;Transformer;16;48;1;2;60;12;1;2;5;0.1
990;Transformer;16;48;1;2;60;12;1;2;5;0.1
991;Transformer;16;48;1;2;60;12;1;2;5;0.1
992;Transformer;16;64;1;2;60;12;1;2;5;0.1
993;Transformer;16;64;1;2;60;12;1;2;5;0.1
994;Transformer;16;64;1;2;60;12;1;2;5;0.1
995;Transformer;32;64;1;2;60;12;1;2;5;0.1
996;Transformer;32;64;1;2;60;12;1;2;5;0.1
997;Transformer;32;64;1;2;60;12;1;2;5;0.1
998;Transformer;32;96;1;2;60;12;1;2;5;0.1
999;Transformer;32;96;1;2;60;12;1;2;5;0.1
1000;Transformer;32;96;1;2;60;12;1;2;5;0.1
1001;Transformer;32;128;1;2;60;12;1;2;5;0.1
1002;Transformer;32;128;1;2;60;12;1;2;5;0.1
1003;Transformer;32;128;1;2;60;12;1;2;5;0.1
1004;Transformer;64;128;1;2;60;12;1;2;5;0.1
1005;Transformer;64;128;1;2;60;12;1;2;5;0.1
1006;Transformer;64;128;1;2;60;12;1;2;5;0.1
1007;Transformer;64;192;1;2;60;12;1;2;5;0.1
1008;Transformer;64;192;1;2;60;12;1;2;5;0.1
1009;Transformer;64;192;1;2;60;12;1;2;5;0.1
1010;Transformer;64;256;1;2;60;12;1;2;5;0.1
1011;Transformer;64;256;1;2;60;12;1;2;5;0.1
1012;Transformer;64;256;1;2;60;12;1;2;5;0.1
1013;Transformer;16;32;2;2;60;12;1;2;5;0.1
1014;Transformer;16;32;2;2;60;12;1;2;5;0.1
1015;Transformer;16;32;2;2;60;12;1;2;5;0.1
1016;Transformer;16;48;2;2;60;12;1;2;5;0.1
1017;Transformer;16;48;2;2;60;12;1;2;5;0.1
1018;Transformer;16;48;2;2;60;12;1;2;5;0.1
1019;Transformer;16;64;2;2;60;12;1;2;5;0.1
1020;Transformer;16;64;2;2;60;12;1;2;5;0.1
1021;Transformer;16;64;2;2;60;12;1;2;5;0.1
1022;Transformer;32;64;2;2;60;12;1;2;5;0.1
1023;Transformer;32;64;2;2;60;12;1;2;5;0.1
1024;Transformer;32;64;2;2;60;12;1;2;5;0.1
1025;Transformer;32;96;2;2;60;12;1;2;5;0.1
1026;Transformer;32;96;2;2;60;12;1;2;5;0.1
1027;Transformer;32;96;2;2;60;12;1;2;5;0.1
1028;Transformer;32;128;2;2;60;12;1;2;5;0.1
1029;Transformer;32;128;2;2;60;12;1;2;5;0.1
1030;Transformer;32;128;2;2;60;12;1;2;5;0.1
1031;Transformer;64;128;2;2;60;12;1;2;5;0.1
1032;Transformer;64;128;2;2;60;12;1;2;5;0.1
1033;Transformer;64;128;2;2;60;12;1;2;5;0.1
1034;Transformer;64;192;2;2;60;12;1;2;5;0.1
1035;Transformer;64;192;2;2;60;12;1;2;5;0.1
1036;Transformer;64;192;2;2;60;12;1;2;5;0.1
1037;Transformer;64;256;2;2;60;12;1;2;5;0.1
1038;Transformer;64;256;2;2;60;12;1;2;5;0.1
1039;Transformer;64;256;2;2;60;12;1;2;5;0.1
1040;Transformer;16;32;3;2;60;12;1;2;5;0.1
1041;Transformer;16;32;3;2;60;12;1;2;5;0.1
1042;Transformer;16;32;3;2;60;12;1;2;5;0.1
1043;Transformer;16;48;3;2;60;12;1;2;5;0.1
1044;Transformer;16;48;3;2;60;12;1;2;5;0.1
1045;Transformer;16;48;3;2;60;12;1;2;5;0.1
1046;Transformer;16;64;3;2;60;12;1;2;5;0.1
1047;Transformer;16;64;3;2;60;12;1;2;5;0.1
1048;Transformer;16;64;3;2;60;12;1;2;5;0.1
1049;Transformer;32;64;3;2;60;12;1;2;5;0.1
1050;Transformer;32;64;3;2;60;12;1;2;5;0.1
1051;Transformer;32;64;3;2;60;12;1;2;5;0.1
1052;Transformer;32;96;3;2;60;12;1;2;5;0.1
1053;Transformer;32;96;3;2;60;12;1;2;5;0.1
1054;Transformer;32;96;3;2;60;12;1;2;5;0.1
1055;Transformer;32;128;3;2;60;12;1;2;5;0.1
1056;Transformer;32;128;3;2;60;12;1;2;5;0.1
1057;Transformer;32;128;3;2;60;12;1;2;5;0.1
1058;Transformer;64;128;3;2;60;12;1;2;5;0.1
1059;Transformer;64;128;3;2;60;12;1;2;5;0.1
1060;Transformer;64;128;3;2;60;12;1;2;5;0.1
1061;Transformer;64;192;3;2;60;12;1;2;5;0.1
1062;Transformer;64;192;3;2;60;12;1;2;5;0.1
1063;Transformer;64;192;3;2;60;12;1;2;5;0.1
1064;Transformer;64;256;3;2;60;12;1;2;5;0.1
1065;Transformer;64;256;3;2;60;12;1;2;5;0.1
1066;Transformer;64;256;3;2;60;12;1;2;5;0.1
1067;Transformer;16;32;1;4;60;12;1;2;5;0.1
1068;Transformer;16;32;1;4;60;12;1;2;5;0.1
1069;Transformer;16;32;1;4;60;12;1;2;5;0.1
1070;Transformer;16;48;1;4;60;12;1;2;5;0.1
1071;Transformer;16;48;1;4;60;12;1;2;5;0.1
1072;Transformer;16;48;1;4;60;12;1;2;5;0.1
1073;Transformer;16;64;1;4;60;12;1;2;5;0.1
1074;Transformer;16;64;1;4;60;12;1;2;5;0.1
1075;Transformer;16;64;1;4;60;12;1;2;5;0.1
1076;Transformer;32;64;1;4;60;12;1;2;5;0.1
1077;Transformer;32;64;1;4;60;12;1;2;5;0.1
1078;Transformer;32;64;1;4;60;12;1;2;5;0.1
1079;Transformer;32;96;1;4;60;12;1;2;5;0.1
1080;Transformer;32;96;1;4;60;12;1;2;5;0.1
1081;Transformer;32;96;1;4;60;12;1;2;5;0.1
1082;Transformer;32;128;1;4;60;12;1;2;5;0.1
1083;Transformer;32;128;1;4;60;12;1;2;5;0.1
1084;Transformer;32;128;1;4;60;12;1;2;5;0.1
1085;Transformer;64;128;1;4;60;12;1;2;5;0.1
1086;Transformer;64;128;1;4;60;12;1;2;5;0.1
1087;Transformer;64;128;1;4;60;12;1;2;5;0.1
1088;Transformer;64;192;1;4;60;12;1;2;5;0.1
1089;Transformer;64;192;1;4;60;12;1;2;5;0.1
1090;Transformer;64;192;1;4;60;12;1;2;5;0.1
1091;Transformer;64;256;1;4;60;12;1;2;5;0.1
1092;Transformer;64;256;1;4;60;12;1;2;5;0.1
1093;Transformer;64;256;1;4;60;12;1;2;5;0.1
1094;Transformer;16;32;2;4;60;12;1;2;5;0.1
1095;Transformer;16;32;2;4;60;12;1;2;5;0.1
1096;Transformer;16;32;2;4;60;12;1;2;5;0.1
1097;Transformer;16;48;2;4;60;12;1;2;5;0.1
1098;Transformer;16;48;2;4;60;12;1;2;5;0.1
1099;Transformer;16;48;2;4;60;12;1;2;5;0.1
1100;Transformer;16;64;2;4;60;12;1;2;5;0.1
1101;Transformer;16;64;2;4;60;12;1;2;5;0.1
1102;Transformer;16;64;2;4;60;12;1;2;5;0.1
1103;Transformer;32;64;2;4;60;12;1;2;5;0.1
1104;Transformer;32;64;2;4;60;12;1;2;5;0.1
1105;Transformer;32;64;2;4;60;12;1;2;5;0.1
1106;Transformer;32;96;2;4;60;12;1;2;5;0.1
1107;Transformer;32;96;2;4;60;12;1;2;5;0.1
1108;Transformer;32;96;2;4;60;12;1;2;5;0.1
1109;Transformer;32;128;2;4;60;12;1;2;5;0.1
1110;Transformer;32;128;2;4;60;12;1;2;5;0.1
1111;Transformer;32;128;2;4;60;12;1;2;5;0.1
1112;Transformer;64;128;2;4;60;12;1;2;5;0.1
1113;Transformer;64;128;2;4;60;12;1;2;5;0.1
1114;Transformer;64;128;2;4;60;12;1;2;5;0.1
1115;Transformer;64;192;2;4;60;12;1;2;5;0.1
1116;Transformer;64;192;2;4;60;12;1;2;5;0.1
1117;Transformer;64;192;2;4;60;12;1;2;5;0.1
1118;Transformer;64;256;2;4;60;12;1;2;5;0.1
1119;Transformer;64;256;2;4;60;12;1;2;5;0.1
1120;Transformer;64;256;2;4;60;12;1;2;5;0.1
1121;Transformer;16;32;3;4;60;12;1;2;5;0.1
1122;Transformer;16;32;3;4;60;12;1;2;5;0.1
1123;Transformer;16;32;3;4;60;12;1;2;5;0.1
1124;Transformer;16;48;3;4;60;12;1;2;5;0.1
1125;Transformer;16;48;3;4;60;12;1;2;5;0.1
1126;Transformer;16;48;3;4;60;12;1;2;5;0.1
1127;Transformer;16;64;3;4;60;12;1;2;5;0.1
1128;Transformer;16;64;3;4;60;12;1;2;5;0.1
1129;Transformer;16;64;3;4;60;12;1;2;5;0.1
1130;Transformer;32;64;3;4;60;12;1;2;5;0.1
1131;Transformer;32;64;3;4;60;12;1;2;5;0.1
1132;Transformer;32;64;3;4;60;12;1;2;5;0.1
1133;Transformer;32;96;3;4;60;12;1;2;5;0.1
1134;Transformer;32;96;3;4;60;12;1;2;5;0.1
1135;Transformer;32;96;3;4;60;12;1;2;5;0.1
1136;Transformer;32;128;3;4;60;12;1;2;5;0.1
1137;Transformer;32;128;3;4;60;12;1;2;5;0.1
1138;Transformer;32;128;3;4;60;12;1;2;5;0.1
1139;Transformer;64;128;3;4;60;12;1;2;5;0.1
1140;Transformer;64;128;3;4;60;12;1;2;5;0.1
1141;Transformer;64;128;3;4;60;12;1;2;5;0.1
1142;Transformer;64;192;3;4;60;12;1;2;5;0.1
1143;Transformer;64;192;3;4;60;12;1;2;5;0.1
1144;Transformer;64;192;3;4;60;12;1;2;5;0.1
1145;Transformer;64;256;3;4;60;12;1;2;5;0.1
1146;Transformer;64;256;3;4;60;12;1;2;5;0.1
1147;Transformer;64;256;3;4;60;12;1;2;5;0.1
1148;Transformer;16;32;1;2;70;12;1;2;5;0.1
1149;Transformer;16;32;1;2;70;12;1;2;5;0.1
1150;Transformer;16;32;1;2;70;12;1;2;5;0.1
1151;Transformer;16;48;1;2;70;12;1;2;5;0.1
1152;Transformer;16;48;1;2;70;12;1;2;5;0.1
1153;Transformer;16;48;1;2;70;12;1;2;5;0.1
1154;Transformer;16;64;1;2;70;12;1;2;5;0.1
1155;Transformer;16;64;1;2;70;12;1;2;5;0.1
1156;Transformer;16;64;1;2;70;12;1;2;5;0.1
1157;Transformer;32;64;1;2;70;12;1;2;5;0.1
1158;Transformer;32;64;1;2;70;12;1;2;5;0.1
1159;Transformer;32;64;1;2;70;12;1;2;5;0.1
1160;Transformer;32;96;1;2;70;12;1;2;5;0.1
1161;Transformer;32;96;1;2;70;12;1;2;5;0.1
1162;Transformer;32;96;1;2;70;12;1;2;5;0.1
1163;Transformer;32;128;1;2;70;12;1;2;5;0.1
1164;Transformer;32;128;1;2;70;12;1;2;5;0.1
1165;Transformer;32;128;1;2;70;12;1;2;5;0.1
1166;Transformer;64;128;1;2;70;12;1;2;5;0.1
1167;Transformer;64;128;1;2;70;12;1;2;5;0.1
1168;Transformer;64;128;1;2;70;12;1;2;5;0.1
1169;Transformer;64;192;1;2;70;12;1;2;5;0.1
1170;Transformer;64;192;1;2;70;12;1;2;5;0.1
1171;Transformer;64;192;1;2;70;12;1;2;5;0.1
1172;Transformer;64;256;1;2;70;12;1;2;5;0.1
1173;Transformer;64;256;1;2;70;12;1;2;5;0.1
1174;Transformer;64;256;1;2;70;12;1;2;5;0.1
1175;Transformer;16;32;2;2;70;12;1;2;5;0.1
1176;Transformer;16;32;2;2;70;12;1;2;5;0.1
1177;Transformer;16;32;2;2;70;12;1;2;5;0.1
1178;Transformer;16;48;2;2;70;12;1;2;5;0.1
1179;Transformer;16;48;2;2;70;12;1;2;5;0.1
1180;Transformer;16;48;2;2;70;12;1;2;5;0.1
1181;Transformer;16;64;2;2;70;12;1;2;5;0.1
1182;Transformer;16;64;2;2;70;12;1;2;5;0.1
1183;Transformer;16;64;2;2;70;12;1;2;5;0.1
1184;Transformer;32;64;2;2;70;12;1;2;5;0.1
1185;Transformer;32;64;2;2;70;12;1;2;5;0.1
1186;Transformer;32;64;2;2;70;12;1;2;5;0.1
1187;Transformer;32;96;2;2;70;12;1;2;5;0.1
1188;Transformer;32;96;2;2;70;12;1;2;5;0.1
1189;Transformer;32;96;2;2;70;12;1;2;5;0.1
1190;Transformer;32;128;2;2;70;12;1;2;5;0.1
1191;Transformer;32;128;2;2;70;12;1;2;5;0.1
1192;Transformer;32;128;2;2;70;12;1;2;5;0.1
1193;Transformer;64;128;2;2;70;12;1;2;5;0.1
1194;Transformer;64;128;2;2;70;12;1;2;5;0.1
1195;Transformer;64;128;2;2;70;12;1;2;5;0.1
1196;Transformer;64;192;2;2;70;12;1;2;5;0.1
1197;Transformer;64;192;2;2;70;12;1;2;5;0.1
1198;Transformer;64;192;2;2;70;12;1;2;5;0.1
1199;Transformer;64;256;2;2;70;12;1;2;5;0.1
1200;Transformer;64;256;2;2;70;12;1;2;5;0.1
1201;Transformer;64;256;2;2;70;12;1;2;5;0.1
1202;Transformer;16;32;3;2;70;12;1;2;5;0.1
1203;Transformer;16;32;3;2;70;12;1;2;5;0.1
1204;Transformer;16;32;3;2;70;12;1;2;5;0.1
1205;Transformer;16;48;3;2;70;12;1;2;5;0.1
1206;Transformer;16;48;3;2;70;12;1;2;5;0.1
1207;Transformer;16;48;3;2;70;12;1;2;5;0.1
1208;Transformer;16;64;3;2;70;12;1;2;5;0.1
1209;Transformer;16;64;3;2;70;12;1;2;5;0.1
1210;Transformer;16;64;3;2;70;12;1;2;5;0.1
1211;Transformer;32;64;3;2;70;12;1;2;5;0.1
1212;Transformer;32;64;3;2;70;12;1;2;5;0.1
1213;Transformer;32;64;3;2;70;12;1;2;5;0.1
1214;Transformer;32;96;3;2;70;12;1;2;5;0.1
1215;Transformer;32;96;3;2;70;12;1;2;5;0.1
1216;Transformer;32;96;3;2;70;12;1;2;5;0.1
1217;Transformer;32;128;3;2;70;12;1;2;5;0.1
1218;Transformer;32;128;3;2;70;12;1;2;5;0.1
1219;Transformer;32;128;3;2;70;12;1;2;5;0.1
1220;Transformer;64;128;3;2;70;12;1;2;5;0.1
1221;Transformer;64;128;3;2;70;12;1;2;5;0.1
1222;Transformer;64;128;3;2;70;12;1;2;5;0.1
1223;Transformer;64;192;3;2;70;12;1;2;5;0.1
1224;Transformer;64;192;3;2;70;12;1;2;5;0.1
1225;Transformer;64;192;3;2;70;12;1;2;5;0.1
1226;Transformer;64;256;3;2;70;12;1;2;5;0.1
1227;Transformer;64;256;3;2;70;12;1;2;5;0.1
1228;Transformer;64;256;3;2;70;12;1;2;5;0.1
1229;Transformer;16;32;1;4;70;12;1;2;5;0.1
1230;Transformer;16;32;1;4;70;12;1;2;5;0.1
1231;Transformer;16;32;1;4;70;12;1;2;5;0.1
1232;Transformer;16;48;1;4;70;12;1;2;5;0.1
1233;Transformer;16;48;1;4;70;12;1;2;5;0.1
1234;Transformer;16;48;1;4;70;12;1;2;5;0.1
1235;Transformer;16;64;1;4;70;12;1;2;5;0.1
1236;Transformer;16;64;1;4;70;12;1;2;5;0.1
1237;Transformer;16;64;1;4;70;12;1;2;5;0.1
1238;Transformer;32;64;1;4;70;12;1;2;5;0.1
1239;Transformer;32;64;1;4;70;12;1;2;5;0.1
1240;Transformer;32;64;1;4;70;12;1;2;5;0.1
1241;Transformer;32;96;1;4;70;12;1;2;5;0.1
1242;Transformer;32;96;1;4;70;12;1;2;5;0.1
1243;Transformer;32;96;1;4;70;12;1;2;5;0.1
1244;Transformer;32;128;1;4;70;12;1;2;5;0.1
1245;Transformer;32;128;1;4;70;12;1;2;5;0.1
1246;Transformer;32;128;1;4;70;12;1;2;5;0.1
1247;Transformer;64;128;1;4;70;12;1;2;5;0.1
1248;Transformer;64;128;1;4;70;12;1;2;5;0.1
1249;Transformer;64;128;1;4;70;12;1;2;5;0.1
1250;Transformer;64;192;1;4;70;12;1;2;5;0.1
1251;Transformer;64;192;1;4;70;12;1;2;5;0.1
1252;Transformer;64;192;1;4;70;12;1;2;5;0.1
1253;Transformer;64;256;1;4;70;12;1;2;5;0.1
1254;Transformer;64;256;1;4;70;12;1;2;5;0.1
1255;Transformer;64;256;1;4;70;12;1;2;5;0.1
1256;Transformer;16;32;2;4;70;12;1;2;5;0.1
1257;Transformer;16;32;2;4;70;12;1;2;5;0.1
1258;Transformer;16;32;2;4;70;12;1;2;5;0.1
1259;Transformer;16;48;2;4;70;12;1;2;5;0.1
1260;Transformer;16;48;2;4;70;12;1;2;5;0.1
1261;Transformer;16;48;2;4;70;12;1;2;5;0.1
1262;Transformer;16;64;2;4;70;12;1;2;5;0.1
1263;Transformer;16;64;2;4;70;12;1;2;5;0.1
1264;Transformer;16;64;2;4;70;12;1;2;5;0.1
1265;Transformer;32;64;2;4;70;12;1;2;5;0.1
1266;Transformer;32;64;2;4;70;12;1;2;5;0.1
1267;Transformer;32;64;2;4;70;12;1;2;5;0.1
1268;Transformer;32;96;2;4;70;12;1;2;5;0.1
1269;Transformer;32;96;2;4;70;12;1;2;5;0.1
1270;Transformer;32;96;2;4;70;12;1;2;5;0.1
1271;Transformer;32;128;2;4;70;12;1;2;5;0.1
1272;Transformer;32;128;2;4;70;12;1;2;5;0.1
1273;Transformer;32;128;2;4;70;12;1;2;5;0.1
1274;Transformer;64;128;2;4;70;12;1;2;5;0.1
1275;Transformer;64;128;2;4;70;12;1;2;5;0.1
1276;Transformer;64;128;2;4;70;12;1;2;5;0.1
1277;Transformer;64;192;2;4;70;12;1;2;5;0.1
1278;Transformer;64;192;2;4;70;12;1;2;5;0.1
1279;Transformer;64;192;2;4;70;12;1;2;5;0.1
1280;Transformer;64;256;2;4;70;12;1;2;5;0.1
1281;Transformer;64;256;2;4;70;12;1;2;5;0.1
1282;Transformer;64;256;2;4;70;12;1;2;5;0.1
1283;Transformer;16;32;3;4;70;12;1;2;5;0.1
1284;Transformer;16;32;3;4;70;12;1;2;5;0.1
1285;Transformer;16;32;3;4;70;12;1;2;5;0.1
1286;Transformer;16;48;3;4;70;12;1;2;5;0.1
1287;Transformer;16;48;3;4;70;12;1;2;5;0.1
1288;Transformer;16;48;3;4;70;12;1;2;5;0.1
1289;Transformer;16;64;3;4;70;12;1;2;5;0.1
1290;Transformer;16;64;3;4;70;12;1;2;5;0.1
1291;Transformer;16;64;3;4;70;12;1;2;5;0.1
1292;Transformer;32;64;3;4;70;12;1;2;5;0.1
1293;Transformer;32;64;3;4;70;12;1;2;5;0.1
1294;Transformer;32;64;3;4;70;12;1;2;5;0.1
1295;Transformer;32;96;3;4;70;12;1;2;5;0.1
1296;Transformer;32;96;3;4;70;12;1;2;5;0.1
1297;Transformer;32;96;3;4;70;12;1;2;5;0.1
1298;Transformer;32;128;3;4;70;12;1;2;5;0.1
1299;Transformer;32;128;3;4;70;12;1;2;5;0.1
1300;Transformer;32;128;3;4;70;12;1;2;5;0.1
1301;Transformer;64;128;3;4;70;12;1;2;5;0.1
1302;Transformer;64;128;3;4;70;12;1;2;5;0.1
1303;Transformer;64;128;3;4;70;12;1;2;5;0.1
1304;Transformer;64;192;3;4;70;12;1;2;5;0.1
1305;Transformer;64;192;3;4;70;12;1;2;5;0.1
1306;Transformer;64;192;3;4;70;12;1;2;5;0.1
1307;Transformer;64;256;3;4;70;12;1;2;5;0.1
1308;Transformer;64;256;3;4;70;12;1;2;5;0.1
1309;Transformer;64;256;3;4;70;12;1;2;5;0.1
