time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
2.84 sec,0.00497,0.01541,-0.00169242,-0.489832321122644,-0.00169242000036978,0,0.014219089966867
2.85 sec,0.00544,0.01808,-0.00169242,-0.492441176931854,-0.00169241999908633,0,0.0153938574373601
2.86 sec,0.00583,0.02108,-0.00171768,-0.489834904599683,-0.00171768000010709,0,0.0167488242155371
2.87 sec,0.00612,0.0244,-0.00171768,-0.492432855208731,-0.00171767999908352,0,0.0182113038212797
2.88 sec,0.00633,0.02808,-0.00169242,-0.48984360939526,-0.00169242000010111,0,0.0196757774733084
2.89 sec,0.00646,0.03212,0,-0.492421162949169,7.35028357623513e-13,0,0.0212151197928217
2.9 sec,0.0065,0.03654,0,-0.489858028354675,-5.28503456276308e-13,0,0.022131326683806
2.91 sec,0.00646,0.04136,0,-0.492414308530896,4.78406377013574e-13,0,0.0242826868221183
2.92 sec,0.00634,0.04658,0,-0.489858709990057,-5.28501721552832e-13,0,0.0269413770403594
2.93 sec,0.00615,0.05221,-0.00169242,-0.492414238901428,-0.00169241999935235,0,0.0330206523073712
2.94 sec,0.0059,0.05829,-8.42e-05,-0.489858715715697,-8.42000002634199e-05,0,0.0437207106014885
2.95 sec,0.00558,0.06481,0,-0.492414238769713,4.91134043156816e-13,0,0.056393227505192
2.96 sec,0.00522,0.0718,-9.262e-05,-0.48985871559486,-9.26200005192303e-05,0,0.06837700282065
2.97 sec,0.0048,0.07927,0,-0.492414269710956,4.93610360918773e-13,0,0.0802826939548099
2.98 sec,0.00435,0.08723,-8.42e-05,-0.489856106016941,-8.42000005224167e-05,0,0.0895609340619019
2.99 sec,0.00387,0.09571,-9.262e-05,-0.492419975331147,-9.26199994937234e-05,0,0.0987524544120875
3 sec,0.00336,0.10472,-0.00175136,-0.489845196773476,-0.0017513600003545,0,0.107862270383063
3.01 sec,0.00293999999999997,0.112350000000001,-0.0017682,-0.492451030329987,-0.00176819999904647,0,0.11839754605866
3.02 sec,0.00231,0.12443,-0.00177662,-0.489782271509214,-0.00177662000015278,0,0.127393742238473
3.03 sec,0.00187999999999997,0.132970000000001,-0.00178504,-0.492584266427163,-0.00178503999897557,0,0.147008301348324
3.04 sec,0.00126,0.1465,-0.00181872,-0.489621854334759,-0.00181872000021376,0,0.156385431697489
3.05 sec,0.000849999999999974,0.156060000000001,-0.00182714,-0.489389682015978,-0.00182713999856514,0,0.177114355371605
3.06 sec,0.00027,0.17115,-0.00183556,-0.485442730892191,-0.00183555999992033,0,0.190706101429149
3.07 sec,0,0.181790000000001,-0.000202080000000074,-0.490702843265759,-0.000202079998692241,0,0.214503887928551
3.08 sec,0,0.19858,-0.00186082,-0.485232610606922,-0.00186082000016633,0,0.225697865772539
3.09 sec,0,0.21341,-0.00183556,-0.49073171725078,-0.0018355599985402,0,0.243725830822734
3.1 sec,0,0.22903,-0.00183556,-0.481895460132209,-0.00183555999956564,0,0.257044213130383
3.11 sec,0,0.24546,-0.00184398,-0.482897437611468,-0.00184397999784642,0,0.276655485156853
3.12 sec,0,0.26274,-0.0018524,-0.478617101661077,-0.00185239999917957,0.04662,0.288535689239846
3.13 sec,0,0.2809,-0.00021892,-0.3864220409843,-0.000218919988245747,0.11578,0.31077173417862
3.14 sec,0,0.29998,0.003789425,-0.360239383395463,0.00378942501011306,0.13601,0.320239173272798
3.15 sec,0,0.32001,0.003789425,-0.415834439229836,0.00378942501084649,0.15408,0.340270668053621
3.16 sec,0,0.34103,0.005448165,-0.186973550755388,0.00544816502651729,0.21386,0.355946688027456
3.17 sec,0,0.36307,0.005448165,-0.0144209830251995,0.0054481650474737,0.27583,0.385752649656662
3.18 sec,0,0.38617,0.005448165,0.0737513244439972,0.00544816505717649,0.28951,0.402352542420191
3.19 sec,0,0.41035,0.293522831795261,0.220802251580045,0.293522831849256,0.30024,0.439682699609771
3.2 sec,0,0.43566,0.293522831795261,0.291761999501893,0.293522831822103,0.32648,0.453173262909572
3.21 sec,0,0.46212,0.356030388876331,0.44463073928165,0.356030388905492,0.36115,0.487344413193778
3.22 sec,0,0.48975,0.356030388876331,0.44804583886636,0.35603038890284,0.39224,0.500330153049817
3.23 sec,0,0.51858,0.429099741854612,0.587406263774471,0.429099741885334,0.42554,0.537127045518208
3.24 sec,0.00013,0.54863,0.427487601854612,0.538986420811611,0.427487601881292,0.46655,0.553566596839427
3.25 sec,0.00064,0.57993,0.481914438097403,0.671445544133301,0.481914438130032,0.51084,0.585927321045185
3.26 sec,0.00108000000000003,0.605910000000002,0.495260620000005,0.660369489000394,0.495260620033528,0.544810000000002,0.60583235431582
3.27 sec,0.00177,0.64632,0.546096384384618,0.676890905267942,0.546096384416353,0.59418,0.645117135670583
3.28 sec,0.00226000000000003,0.674330000000002,0.600519608586417,0.812890724183919,0.600519608623453,0.623500000000002,0.668450268644107
3.29 sec,0.003,0.71781,0.613871195,0.789007307423835,0.613871195036889,0.66745,0.708347164957155
3.3 sec,0.00351000000000003,0.747870000000002,0.65342991486513,0.845268236807106,0.653429914904706,0.703100000000003,0.723417403859138
3.31 sec,0.00429,0.79457,0.707832152999796,0.938899878362221,0.707832153043664,0.76443,0.776049370915463
3.32 sec,0.00480000000000003,0.826500000000002,0.772014332702811,0.989147936316366,0.772014332748632,0.811940000000003,0.812803159009163
3.33 sec,0.00556,0.87604,0.837784397793437,1.04486025168456,0.837784397838803,0.88593,0.863356552729796
3.34 sec,0.00618,0.91869,0.87765353,1.04032252356757,0.877653530040175,0.93522,0.8980245718314
3.35 sec,0.00678,0.96254,0.939501445,1.12985614277822,0.939501445039692,0.97954,0.947840023100477
3.36 sec,0.00735,1.00755,0.979291725,1.15732314805899,0.979291725039551,1.01901,0.978328805093862
3.37 sec,0.00788,1.05367,1.025922235,1.19834657562231,1.02592223503867,1.06058,1.024952690566
3.38 sec,0.00838,1.10088,1.05837827,1.2366583469635,1.05837827003877,1.12184,1.0523822391727
3.39 sec,0.00884,1.14913,1.14449080775735,1.3536334988298,1.14449080779975,1.18856,1.11136073058409
3.4 sec,0.00925,1.19834,1.18828136757421,1.36206890877791,1.18828136761527,1.24081,1.15967474579704
3.41 sec,0.0096,1.2485,1.2461708093816,1.42264619619461,1.24617080942118,1.29011,1.21769411349815
3.42 sec,0.0099,1.29952,1.28429531724369,1.45459691226331,1.28429531728272,1.34417,1.25971777444164
3.43 sec,0.01015,1.35135,1.335094575,1.53392985456783,1.33509457504401,1.39842,1.32538102057105
3.44 sec,0.01033,1.40392,1.4141727,1.54193504828354,1.4141727000432,1.44732,1.36953531509924
3.45 sec,0.01045,1.45717,1.46652562,1.55169903694567,1.466525620038,1.49752,1.42249911643309
3.46 sec,0.01051,1.51105,1.493267665,1.60671105640948,1.49326766503923,1.55951,1.46857260569989
3.47 sec,0.01051,1.56546,1.57803452,1.65224842287824,1.578034520036,1.62582,1.53219051746724
3.48 sec,0.01045,1.62036,1.63030324,1.67456596737407,1.63030324002537,1.68919,1.58216303373617
3.49 sec,0.01033,1.67566,1.70235358510671,1.77177536785465,1.70235358512685,1.7492,1.64453764303707
3.5 sec,0.01016,1.73131,1.747521325,1.79162406457048,1.74752132501317,1.80107,1.69657455930264
3.51 sec,0.00997999999999999,1.77613,1.815310995,1.84712457245237,1.81531099500763,1.84029,1.75944601984883
3.52 sec,0.00966,1.84339,1.877462455,1.91825511533879,1.8774624550064,1.901,1.81714485506383
3.53 sec,0.00940999999999998,1.88848,1.906977445,1.961691483148,1.9069774450072,1.94269,1.8753597834913
3.54 sec,0.00898,1.95609,1.974783955,2.00224349566273,1.97478395500468,2.01014,1.92351138431361
3.55 sec,0.00865999999999998,2.0013,2.03121781,2.06442446148588,2.03121781000417,2.05759,1.99639584076384
3.56 sec,0.00816,2.06894,2.09779907253735,2.1331909736578,2.0977990725418,2.13068,2.06166660421947
3.57 sec,0.00779999999999997,2.11411,2.13735794,2.17927141599524,2.13735794000498,2.17968,2.13480710556909
3.58 sec,0.00723,2.18158,2.199488945,2.24015013390563,2.19948894500493,2.24579,2.19573485774739
3.59 sec,0.00675,2.23769,2.25030985,2.28794139788253,2.25030985000444,2.29996,2.26252383937977
3.6 sec,0.00625,2.29364,2.306819485,2.34119747980042,2.30681948500397,2.36338,2.31746277875071
3.61 sec,0.00575,2.34937,2.374550215,2.40006641030982,2.37455021500295,2.42615,2.37611011414326
3.62 sec,0.00525,2.40486,2.44237412613318,2.4581229216313,2.44237412613497,2.47472,2.42675828807832
3.63 sec,0.00475,2.4601,2.48759502487357,2.50772198359235,2.48759502487566,2.52223,2.48988872419277
3.64 sec,0.00427,2.51506,2.53837938276028,2.55474470787655,2.53837938276198,2.58476,2.54508430319524
3.65 sec,0.00379,2.56974,2.607341595,2.61959170518232,2.60734159500125,2.65084,2.60721689419425
3.66 sec,0.00334,2.62412,2.66423536,2.6779488747409,2.66423536000136,2.70728,2.66060166637069
3.67 sec,0.0029,2.67819,2.72026454305246,2.72935989305622,2.72026454305332,2.7609,2.719199421001
3.68 sec,0.00247,2.73196,2.758677645,2.77872208953631,2.75867764500195,2.81518,2.77228580936569
3.69 sec,0.00208,2.78544,2.83943648082697,2.83797266053809,2.83943648082669,2.86929,2.82007224957245
3.7 sec,0.0017,2.8386,2.87109867,2.88508854623558,2.87109867000141,2.92319,2.86489982250195
3.71 sec,0.00134,2.89151,2.92191322509384,2.94051105220297,2.92191322509555,2.97758,2.91676142108682
3.72 sec,0.00101,2.94411,2.97506121,2.99492254041455,2.97506121000176,3.03455,2.9697357137639
3.73 sec,0.0007,2.99644,3.033212745,3.04571171945586,3.03321274500098,3.09084,3.02440178554039
3.74 sec,0.0004,3.04853,3.099352095,3.10514381573132,3.09935209500039,3.14092,3.07630271234768
3.75 sec,0.00013,3.10039,3.144514335,3.15285794421279,3.14451433500073,3.19074,3.12512603238457
3.76 sec,0,3.14176,3.18007052996408,3.19522305970189,3.18007052996544,3.23716,3.17746814240078
3.77 sec,0,3.20346,3.24785337,3.25341446954517,3.24785337000027,3.30802,3.2272628679665
3.78 sec,0,3.24452,3.31563292886071,3.31039535754091,3.31563292886007,3.3467,3.27594452567311
3.79 sec,0,3.3058,3.36631719,3.36127171426627,3.36631718999961,3.40052,3.32720951116698
3.8 sec,0,3.34661,3.398633275,3.40578248514289,3.39863327500084,3.43814,3.38114167340488
3.81 sec,0,3.40755,3.421117565,3.44461081627951,3.42111756500217,3.4983,3.42987934463715
3.82 sec,0,3.44817,3.52286975649024,3.51349234310282,3.52286975648873,3.54872,3.48799352018541
3.83 sec,0,3.50886,3.572018965,3.56809884314843,3.57201896499986,3.62821,3.54185037568603
3.84 sec,0,3.55938,3.63536564,3.62382527187927,3.63536563999896,3.67843,3.59470372215036
3.85 sec,0,3.60983,3.67210788,3.68448355060762,3.67210788000157,3.72538,3.64790174629217
3.86 sec,0,3.66022,3.73286971071082,3.72656289277696,3.73286971070982,3.77817,3.69086394107535
3.87 sec,0,3.71057,3.76263780328932,3.77450333431293,3.76263780329071,3.83283,3.74116239898609
3.88 sec,0,3.76087,3.81912226698423,3.81998396796446,3.81912226698394,3.88772,3.79406653952285
3.89 sec,0,3.81114,3.86989819949314,3.87099660320929,3.86989819949322,3.94182,3.84132312101426
3.9 sec,0,3.86139,3.92467754,3.93088557466664,3.92467754000058,3.99149,3.89687184525639
3.91 sec,0,3.91159,3.98848774,3.97893104233469,3.98848773999883,4.04142,3.94068102018277
3.92 sec,0,3.96178,4.04927431,4.02552793271801,4.04927430999797,4.09929,3.99055434720723
3.93 sec,0,4.01193,4.090184875,4.07609374055364,4.09018487499946,4.15822,4.04503817394398
3.94 sec,0,4.06206,4.157881925,4.13656881423854,4.15788192499839,4.21065,4.08924558672806
3.95 sec,0,4.11215,4.20165785055915,4.18975365406434,4.20165785055878,4.25976,4.1343783975426
3.96 sec,0,4.1622,4.253979335,4.23620919257637,4.25397933499869,4.30459,4.1839535450493
3.97 sec,0,4.2122,4.28388848697379,4.28087160372597,4.28388848697419,4.35023,4.23029868863567
3.98 sec,0,4.26215,4.35003826,4.32834721033179,4.35003825999795,4.40774,4.28062955354487
3.99 sec,0,4.31202,4.39683398,4.3871055259506,4.39683397999991,4.46686,4.33318630262607
4 sec,0,4.36182,4.453385715,4.43882878612049,4.45338571499895,4.51412,4.37740386771214
4.01 sec,0,4.41152,4.504194585,4.48548592072577,4.50419458499875,4.55917,4.43367840097491
4.02 sec,0,4.45126,4.549382085,4.52799758660818,4.54938208499867,4.59992,4.4738153309563
4.03 sec,0,4.50078,4.60107181186007,4.5787870910502,4.60107181185877,4.65268,4.52399237108695
4.04 sec,0,4.55997,4.66317252447386,4.63271556120888,4.6631725244718,4.71052,4.57150405634798
4.05 sec,0,4.60918,4.708467725,4.680943704899,4.70846772499862,4.75827,4.62034658100435
4.06 sec,0,4.64849,4.76398903,4.7294362100565,4.7639890299978,4.80145000000001,4.67197532522762
4.07 sec,0,4.69742,4.80915127,4.78247132828721,4.80915126999892,4.85687,4.72508459665483
4.08 sec,0,4.75585,4.84869214,4.83305357467273,4.84869213999968,4.91366,4.7715980489959
4.09 sec,0,4.80437,4.8939049,4.87805711117347,4.89390489999915,4.95594,4.82812571617051
4.1 sec,0,4.85268,4.93903346,4.92036564991957,4.93903345999889,4.99218,4.86594271256118
4.11 sec,0,4.90079,4.96170299,4.96134526888788,4.96170299000086,5.02911,4.91290843168982
4.12 sec,0,4.94869,5.024754965,5.00088893417596,5.02475496499763,5.07922,4.95379877208323
4.13 sec,0,4.99635,5.06427538,5.04871911903452,5.06427537999961,5.13504,5.00744385366307
4.14 sec,0,5.04378,5.143353505,5.10121918256143,5.14335350499655,5.18786,5.05620728705909
4.15 sec,0,5.09098,5.181990245,5.15140416567874,5.18199024499905,5.23986,5.11519953960441
4.16 sec,0,5.13794,5.21584719,5.19930890268183,5.21584718999989,5.2899,5.15374029642378
4.17 sec,0,5.18466,5.28364380257286,5.24711579699857,5.28364380257004,5.33971,5.21130881680888
4.18 sec,0,5.23115,5.32413171192199,5.29366419326703,5.32413171192083,5.39306,5.25076827042137
4.19 sec,0,5.2774,5.386414945,5.34134136813179,5.38641494499707,5.44477,5.30322141242526
4.2 sec,0,5.32342,5.428812235,5.39021917263272,5.4288122349985,5.48791,5.34240193403439
4.21 sec,0,5.36922,5.469969745,5.43110222700823,5.46996974499815,5.52846,5.39966219228148
4.22 sec,0,5.41481,5.50954068,5.47222609627732,5.50954067999834,5.57052,5.43622449858635
4.23 sec,0,5.46019,5.550083105,5.51402416961944,5.53401174587655,5.6143,5.49309510813165
4.24 sec,0,5.50538,5.617864355,5.5655307083328,5.57624305765519,5.66402,5.53542422127063
4.25 sec,0,5.5504,5.64512002,5.6137664585873,5.61955167033598,5.71411,5.59726384214127
4.26 sec,0,5.59524,5.68873056563219,5.65209408147014,5.65524910401175,5.75654,5.634556208646
4.27 sec,0,5.63107,5.72121181000001,5.69461288049755,5.69634021533175,5.78897,5.67904086312218
4.28 sec,0,5.68451,5.800230995,5.74527794073398,5.74622681198309,5.84135,5.72504536039123
4.29 sec,0,5.72897,5.81545095040731,5.79146979252893,5.7919954834201,5.88736,5.77674698434543
4.3 sec,0,5.77334,5.875099545,5.83750048846485,5.83779360119076,5.93654,5.81807299141219
4.31 sec,0,5.80886,5.92192025156265,5.88581938269994,5.88598371997872,5.97702000000001,5.87138113546389
4.32 sec,0,5.86187,5.96970096,5.92941953441829,5.9295123979191,6.03609,5.91116868608078
4.33 sec,0,5.90608,6.01483828530153,5.97412403425143,5.97417679144221,6.08336,5.96074517384754
4.34 sec,0,5.95028,6.05013194,6.0232647280751,6.02329483208503,6.12435,6.00554757046849
4.35 sec,0,5.98569,6.10660789500001,6.0632766518943,6.0632939848809,6.15673,6.04586249971931
4.36 sec,0,6.03872,6.14047785059874,6.10289664354722,6.10290667490711,6.21655,6.08374050562707
4.37 sec,0,6.08302,6.20272021912602,6.15067736959706,6.15068319382,6.27197,6.13461957053063
4.38 sec,0,6.12738,6.212363895,6.20219018177585,6.20219357580329,6.32755,6.18292536708047
4.39 sec,0,6.17184,6.2761368,6.25263529966613,6.25263729254149,6.38153,6.23401834722603
4.4 sec,0,6.2164,6.35936333267084,6.30416239144948,6.30416357424431,6.42858,6.27967371236791
4.41 sec,0,6.26109,6.3819569803201,6.35095245361997,6.35095316025088,6.4736,6.32709274308417
4.42 sec,0,6.30591,6.466668075,6.39876506810259,6.39876549991946,6.52198,6.37245385309617
4.43 sec,0,6.3509,6.49338805,6.44728999636823,6.44729026225483,6.56949,6.41954000986953
4.44 sec,0,6.39604,6.51756476,6.49077926417465,6.49077942867994,6.60912,6.46079468406227
4.45 sec,0,6.44138,6.58932548,6.53262332570835,6.53262343430165,6.65077,6.50899000236521
4.46 sec,0,6.48689,6.632127655,6.57823907646602,6.57823915099207,6.71722,6.55296685286107
4.47 sec,0,6.53261,6.68688812358511,6.63758379853357,6.63758385169478,6.78522,6.60676245255747
4.48 sec,0,6.57853,6.74894681,6.68539877057769,6.68539881335004,6.82339,6.65202479605902
4.49 sec,0,6.62464,6.777140285,6.72589793378292,6.72589796844085,6.85712,6.69869827927204
4.5 sec,0,6.67097,6.83931033772581,6.77402142678492,6.77402145877754,6.90468,6.74169922966243
4.51 sec,0,6.71752,6.88448932302433,6.82910491992253,6.82910494875263,6.95537,6.79639338761679
4.52 sec,0,6.75493000000001,6.89066752000001,6.86865442472151,6.86865444635986,6.9897,6.83364268303538
4.53 sec,0,6.81121,6.940766345,6.90644544775722,6.90644546699468,7.03869,6.8757780288565
4.54 sec,0,6.85836,7.02540269026177,6.95944904004896,6.95944906300277,7.08193,6.93069222328554
4.55 sec,0,6.90571,7.055275955,7.00352630706771,7.00352633015952,7.1282,6.97747454456692
4.56 sec,0,6.94376000000001,7.10131664000001,7.04404186451964,7.04404188873713,7.17081000000001,7.01846670170128
4.57 sec,0,7.00096,7.17954158,7.09427729471118,7.09427732437817,7.2395,7.06607262539248
4.58 sec,0,7.04884,7.21814212493422,7.14495341316617,7.14495344440567,7.29684,7.11523196054091
4.59 sec,0,7.09689,7.253090955,7.19081933792941,7.19081936850033,7.35027,7.16464372890855
4.6 sec,0,7.13547,7.31522962802475,7.24561932708129,7.24561935854155,7.38348,7.21294465353005
4.61 sec,0,7.19344,7.36493113682474,7.29238865923291,7.29238869196204,7.42931,7.25642320607289
4.62 sec,0,7.24186,7.394308505,7.33117805571834,7.33117808784487,7.47656,7.3003007331827
4.63 sec,0,7.29043,7.462173955,7.38293042122648,7.3829304557795,7.52731,7.35128677980561
4.64 sec,0,7.33909,7.49884637,7.42868745575425,7.42868749049534,7.57722,7.39786541671309
4.65 sec,0,7.38785,7.522767715,7.47205451871241,7.47205455033489,7.62728,7.44300841053916
4.66 sec,0,7.43667,7.6163826947819,7.52514294929664,7.52514298602459,7.67631,7.49304177170651
4.67 sec,0,7.48556,7.65844131575842,7.57874541021986,7.57874544842523,7.72651,7.54855818982798
4.68 sec,0,7.53449,7.67123531,7.61737826083152,7.61737829570485,7.78276,7.58829498250387
4.69 sec,0,7.58345,7.75591986045539,7.66858718910102,7.66858722775659,7.83932,7.63881188164985
4.7 sec,0,7.63245,7.7940445449012,7.72152754527842,7.72152758393785,7.88766,7.68608023869054
4.71 sec,0,7.68144,7.844701585,7.77162451361701,7.77162455255266,7.93518,7.73610294374547
4.72 sec,0,7.73045,7.90282786,7.81961871911882,7.81961876023687,7.99174,7.77912798803679
4.73 sec,0,7.77944,7.950466005,7.87458997520345,7.87459001656096,8.0482,7.83483581689741
4.74 sec,0,7.82841,8.01420933261439,7.92135439455118,7.92135443939288,8.09225,7.87785193709074
4.75 sec,0,7.87736,8.019897575,7.96747771044902,7.96747775040398,8.13539,7.92971476861744
4.76 sec,0,7.92627,8.11376964,8.01933495637766,8.01933500085435,8.19267,7.97753718964611
4.77 sec,0,7.96543,8.17074484,8.07440274221376,8.07440279025475,8.24111000000001,8.02787838543175
4.78 sec,0,8.02397,8.18772564,8.11953177497401,8.11953182047485,8.2989,8.07051034630624
4.79 sec,0,8.07275,8.244125815,8.16700669520689,8.16700674077553,8.34113,8.12234994019102
4.8 sec,0,8.12146,8.29900197,8.2138245894489,8.2138246367391,8.37953,8.16174783187902
4.81 sec,0,8.16045000000001,8.31146314500001,8.25733099965782,8.25733104244689,8.41023,8.20850234385661
4.82 sec,0,8.21872,8.361090875,8.307952521601,8.30795256117344,8.46923,8.25918360926223
4.83 sec,0,8.26725,8.45111819,8.35446626657224,8.35446631237369,8.52196,8.30745626729292
4.84 sec,0,8.31573,8.4927115496601,8.4019754528509,8.40197550198386,8.56302,8.3557437739884
4.85 sec,0,8.35452000000001,8.48693946000001,8.44108238612139,8.44108242915,8.59521000000001,8.39596222927845
4.86 sec,0,8.41248,8.58649795702912,8.4902476814338,8.49024772999844,8.66432,8.4434869924944
4.87 sec,0,8.46076,8.64517149,8.54609249491082,8.54609254797861,8.7256,8.50061453567644
4.88 sec,0,8.50899,8.671472805,8.58666315404095,8.58666320778944,8.76532,8.5356958473176
4.89 sec,0,8.55715,8.710803175,8.62613115415191,8.626131208523,8.80129,8.5820311406911
4.9 sec,0,8.60526,8.769428695,8.67345762191558,8.67345767902861,8.84537,8.63098912749152
4.91 sec,0,8.65332,8.81504838,8.71848541977348,8.71848547911912,8.89429,8.68006860251739
4.92 sec,0,8.70133,8.84864996,8.76469821104089,8.7646982696154,8.94922,8.72569314397154
4.93 sec,0,8.74931,8.92381549659936,8.81933656236136,8.81933662456192,9.00638,8.77972657087355
4.94 sec,0,8.79725,8.957768305,8.86606202454166,8.8660620870256,9.05874,8.82126000661201
4.95 sec,0,8.84517,8.995450395,8.91404043322385,8.91404049400931,9.11075,8.87418486943912
4.96 sec,0,8.89306,9.06511207,8.96123273958839,8.96123280388353,9.16795,8.91096742211885
4.97 sec,0,8.94094,9.126957645,9.01370167663525,9.01370174546915,9.22414,8.967411474559
4.98 sec,0,8.9888,9.1811878,9.06391713558138,9.06391720870871,9.26998,9.01355957721468
4.99 sec,0,9.03667,9.24164406291646,9.11782221673778,9.11782229445781,9.31539,9.06784388642351
5 sec,0,9.08455,9.245707745,9.1603067432198,9.1603068167071,9.37521,9.10641527528985
5.01 sec,0,9.13246,9.33455330868196,9.210851622311,9.21085170076642,9.43649,9.15926230810282
5.02 sec,0,9.17082,9.38533489720079,9.26765294381053,9.26765302474334,9.4754,9.21134742792236
5.03 sec,0,9.22831,9.42235158638511,9.31889289129257,9.31889297135644,9.52632,9.26562569151502
5.04 sec,0,9.2763,9.470079125,9.36745765109119,9.367457730609,9.5626,9.30344482049341
5.05 sec,0,9.32434,9.53527721667419,9.4154642144494,9.41546429741272,9.59944,9.35261911527569
5.06 sec,0,9.36285000000001,9.53367444628828,9.45842330479308,9.45842338112569,9.63814000000001,9.39445480665097
5.07 sec,0,9.4206,9.615950895,9.50616515491336,9.50616523387101,9.7049,9.44556751410258
5.08 sec,0,9.46885,9.65392220771367,9.55271638702113,9.55271646627804,9.76072,9.49263286646026
5.09 sec,0,9.51717,9.70148615202616,9.60157624118836,9.60157632055367,9.81757,9.5437599360982
5.1 sec,0,9.55594,9.75784801927716,9.65172158051261,9.65172166147337,9.86368000000001,9.59135589589472
5.11 sec,0,9.61411,9.828694255,9.70356687833731,9.70356696475245,9.93133,9.64727055369154
5.12 sec,0,9.66273,9.877953845,9.75807358901014,9.75807367849196,9.98416,9.69329909428156
5.13 sec,0,9.71146,9.91755745522089,9.80627144414099,9.80627153432988,10.03017,9.74111539542337
5.14 sec,0,9.76032,9.98149894914389,9.85559475568738,9.85559484980975,10.05966,9.78789351590816
5.15 sec,0,9.8093,9.99705399273431,9.89876113935139,9.89876123063631,10.09007,9.83442279257052
5.16 sec,0,9.8584,10.0535132791008,9.94406407828023,9.94406417010331,10.16179,9.87760208884274
5.17 sec,0,9.90764,10.13798405,10.0000751610913,10.0000752596811,10.24592,9.94018777105852
5.18 sec,0,9.95701,10.16346063,10.0522666455124,10.0522667434868,10.29336,9.98727082703605
5.19 sec,0,10.00652,10.20005973,10.0982997006146,10.0982997963421,10.33577,10.036913849323
5.2 sec,0,10.05616,10.30217221,10.1517687533821,10.1517688584579,10.39403,10.0850356441265
5.21 sec,0,10.10593,10.350076605,10.2062160788888,10.20621618972,10.45566,10.1408609601193
5.22 sec,0,10.15583,10.414801395,10.2592281805607,10.2592282986417,10.50773,10.1876539717705
5.23 sec,0,10.20586,10.44178154,10.3089899873754,10.3089901060694,10.55701,10.2386791527482
5.24 sec,0,10.25601,10.508317055,10.3612755476823,10.3612756703242,10.60765,10.2872503893781
5.25 sec,0,10.30628,10.557635585,10.4161586414002,10.4161587659851,10.65725,10.3441742057822
5.26 sec,0,10.35665,10.576098305,10.4650325433287,10.4650326627761,10.70261,10.3905812867751
5.27 sec,0,10.39708,10.66364695,10.5180850642308,10.5180851879629,10.73869,10.444867965268
5.28 sec,0,10.45769,10.68621544,10.5650403192872,10.5650404409851,10.80177,10.4898921389468
5.29 sec,0,10.50833,10.7734279827678,10.6152254792743,10.615225608269,10.85632,10.5422993385158
5.3 sec,0,10.55903,10.80651482,10.6638479081493,10.6638480393569,10.90196,10.5869762788047
5.31 sec,0,10.59982,10.8427214607979,10.713191227799,10.7131913578679,10.93786,10.6401922812917
5.32 sec,0,10.6606,10.9065558398305,10.7597601414199,10.7597602750093,11.00584,10.6864743629316
5.33 sec,0,10.71144,10.929146965,10.8123753631053,10.8123754924408,11.0647,10.743908037845
5.34 sec,0,10.76229,10.988280875,10.8642828822893,10.864283010366,11.10751,10.7957228981359
5.35 sec,0,10.80304,11.0358685,10.9101173285171,10.9101174564097,11.13937,10.8391377769959
5.36 sec,0,10.864,11.091318486908,10.9552699227339,10.9552700532212,11.20376,10.8873105099063
5.37 sec,0,10.91482,11.126835665,11.0030445279929,11.0030446577301,11.25766,10.9371905074243
5.38 sec,0,10.96562,11.2184869664878,11.0563070684396,11.0563072070233,11.28806,10.9904651559813
5.39 sec,0,11.01638,11.17911527,11.0994556087741,11.0994557345952,11.31837,11.0376360478088
5.4 sec,0,11.0671,11.25090763,11.1415541465796,11.1415542700364,11.38689,11.0797916434622
5.41 sec,0,11.11775,11.358318755,11.1954035255888,11.1954036603435,11.47198,11.1399411429998
5.42 sec,0,11.16833,11.4260604921308,11.2532938910198,11.2532940370782,11.53731,11.2011914244023
5.43 sec,0,11.21886,11.45171377,11.3102705912863,11.3102707386849,11.59411,11.2507259330835
5.44 sec,0,11.26933,11.501019075,11.3638082726232,11.3638084203749,11.63997,11.3017828980822
5.45 sec,0,11.31974,11.56718645,11.4158752649045,11.415875416749,11.68231,11.3501976384815
5.46 sec,0,11.37009,11.602634775,11.4665129917214,11.4665131432947,11.72854,11.3970824926362
5.47 sec,0,11.42039,11.612337505,11.5146515749623,11.5146517170537,11.7767,11.4489198115597
5.48 sec,0,11.47065,11.743944945,11.5670488640376,11.5670490188083,11.82647,11.4965711756256
5.49 sec,0,11.52087,11.783570015,11.6167343635545,11.616734526016,11.87935,11.5484426229682
5.5 sec,0,11.57108,11.8270340102746,11.6646527566493,11.6646529243232,11.94339,11.6034952568308
5.51 sec,0,11.62131,11.8592245412169,11.715311852396,11.7153120197027,12.00336,11.6519477221619
5.52 sec,0,11.66151,11.9301883276304,11.7671933531559,11.7671935253068,12.03192,11.7059406433097
5.53 sec,0,11.72177,11.947372895,11.8146845976551,11.8146847662404,12.06953,11.7506071290146
5.54 sec,0,11.77209,12.02654364,11.861682728771,11.861682903122,12.12839,11.7984141488544
5.55 sec,0,11.82246,12.0471829188591,11.906972743649,11.9069729165026,12.19017,11.8451731014776
5.56 sec,0,11.86288,12.1052872924967,11.9551479584371,11.9551481329078,12.21651,11.892912734283
