time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
2.79 sec,0,2.98509,2.97672837,2.98419143430466,2.9767283700006,2.95096,2.9794516828512
2.8 sec,0,3.00836,2.993671875,3.00459676236906,2.99367187500099,2.97607,3.00822333900035
2.81 sec,0,3.04304,3.033212745,3.04263199428076,3.03321274500078,3.01478,3.03667824901445
2.82 sec,0,3.07194,3.061453125,3.06999720055763,3.0614531250007,3.04442,3.06604725158483
2.83 sec,0,3.1008,3.09534375,3.09638246612442,3.09534374999996,3.07261,3.0965773190535
2.84 sec,0,3.12961,3.1179375,3.12090811237829,3.11793750000028,3.09888,3.12306859695734
2.85 sec,0,3.15837,3.14053125,3.14739952928507,3.14053125000063,3.12487,3.15208940535191
2.86 sec,0,3.18707,3.18007212,3.18243682332423,3.18007212000011,3.15214,3.18349431304896
2.87 sec,0,3.21573,3.20266587,3.21770810743224,3.20266587000146,3.18046,3.2155036956315
2.88 sec,0,3.24434,3.22525962,3.24139768766948,3.2252596200013,3.21112,3.24361392886152
2.89 sec,0,3.27287,3.27044712,3.26718302589895,3.27044711999933,3.24131,3.2717326385338
2.9 sec,0,3.30137,3.287390625,3.2952287232643,3.28739062500086,3.26679,3.30137177646836
2.91 sec,0,3.32977,3.332578125,3.32795344613492,3.33257812499936,3.29335,3.33212753206319
2.92 sec,0,3.35813,3.36082212,3.3582027783163,3.36082211999985,3.33095,3.35891630967631
2.93 sec,0,3.38641,3.36646875,3.37909905609069,3.36646875000133,3.36691,3.38710205948571
2.94 sec,0,3.41462,3.394712745,3.40135129514054,3.39471274500035,3.389,3.41440161872125
2.95 sec,0,3.44276,3.417306495,3.4281099291212,3.41730649500091,3.40894,3.44176236873654
2.96 sec,0,3.47081,3.45684375,3.45345784164715,3.45684374999938,3.4318,3.46596151655884
2.97 sec,0,3.49878,3.490734375,3.48971828443188,3.49073437499999,3.45804,3.49691757252484
2.98 sec,0,3.52667,3.51897837,3.52164516673474,3.51897837000029,3.49555,3.52794603734294
2.99 sec,0,3.55446,3.552868995,3.550118848601,3.55286899499965,3.53185,3.55722206998174
3 sec,0,3.58218,3.56416587,3.56913619042246,3.56416587000058,3.55311,3.57807781822811
3.01 sec,0,3.60431,3.581109375,3.58868664796266,3.58110937500062,3.56871,3.60388963594494
3.02 sec,0,3.63729,3.626296875,3.62809615932472,3.62629687499996,3.60341,3.63738941104257
3.03 sec,0,3.65929,3.643243995,3.64725970904503,3.64324399500035,3.62965,3.662146314794
3.04 sec,0,3.69202,3.67713462,3.67679185973989,3.67713461999984,3.66316,3.68606901449273
3.05 sec,0,3.71387,3.67713462,3.69136873516981,3.67713462000144,3.68424,3.71259529976713
3.06 sec,0,3.74636,3.733618995,3.72899256841297,3.7336189949991,3.71449,3.74432023742132
3.07 sec,0,3.76803,3.761859375,3.75588813552692,3.76185937499955,3.73515,3.77319140539065
3.08 sec,0,3.8003,3.79575,3.79006831890662,3.79574999999962,3.77314,3.79815553648557
3.09 sec,0,3.82713,3.81269712,3.81762698658163,3.81269712000068,3.80536,3.82148277824438
3.1 sec,0,3.85386,3.846587745,3.8441621087004,3.84658774499959,3.82986,3.8526954560044
3.11 sec,0,3.8805,3.88047837,3.87640056598516,3.88047836999967,3.85423,3.87837371437975
3.12 sec,0,3.90705,3.914368995,3.90664749302786,3.91436899499937,3.88716,3.90392337482053
3.13 sec,0,3.93353,3.9313125,3.92885549538091,3.93131250000003,3.91889,3.932967156392
3.14 sec,0,3.95992,3.95390625,3.95032851990846,3.95390624999973,3.93966,3.95834285026631
3.15 sec,0,3.98624,3.982150245,3.97703976239346,3.98215024499962,3.95975,3.98756355946848
3.16 sec,0,4.0125,4.004743995,4.00341151835987,4.00474399500005,3.98709,4.01025026578095
3.17 sec,0,4.03869,4.032984375,4.03349292753974,4.0329843750001,4.01744,4.03631302452944
3.18 sec,0,4.06483,4.066875,4.06053250594743,4.06687499999935,4.04852,4.06370284741247
3.19 sec,0,4.09092,4.08946875,4.08362293388492,4.08946874999965,4.07903,4.08735535937054
3.2 sec,0,4.11698,4.117712745,4.11223407427642,4.11771274499967,4.10651,4.11089209402129
3.21 sec,0,4.14299,4.145953125,4.13805440157987,4.14595312499942,4.13236,4.13909086001504
3.22 sec,0,4.16898,4.17984375,4.16428234902505,4.17984374999875,4.15722,4.16660671061556
3.23 sec,0,4.19495,4.19679087,4.19075440687665,4.19679087000001,4.18078,4.19381024794292
3.24 sec,0,4.2209,4.21938462,4.21124891563748,4.21938461999942,4.20155,4.21394428630553
3.25 sec,0,4.24684,4.253275245,4.23956045802851,4.25327524499895,4.22361,4.23855182428813
3.26 sec,0,4.26764,4.258921875,4.25678887331058,4.25892187500034,4.24728,4.26417463590767
3.27 sec,0,4.29872,4.298462745,4.28889415270458,4.29846274499913,4.28636,4.29245609099758
3.28 sec,0,4.31952,4.30975962,4.30959596964014,4.30975962000038,4.3096,4.31526332708901
3.29 sec,0,4.35061,4.35494712,4.34510355142714,4.35494711999902,4.34379,4.3440702926195
3.3 sec,0,4.37145,4.371890625,4.37051692073187,4.37189062500028,4.369,4.36691268251418
3.31 sec,0,4.40256,4.417078125,4.40229103321457,4.41707812499858,4.40516,4.39661353867801
3.32 sec,0,4.42339,4.428375,4.42043191593738,4.42837499999984,4.42389,4.41941724232099
3.33 sec,0,4.45455,4.456618995,4.44831054315589,4.45661899499951,4.44997,4.44549727425431
3.34 sec,0,4.48058,4.484859375,4.47781722363716,4.48485937499965,4.4749,4.46948075112058
3.35 sec,0,4.50661,4.507453125,4.50649965686791,4.50745312500021,4.50083,4.49799062336238
3.36 sec,0,4.53265,4.530046875,4.53010439461218,4.53004687500005,4.52687,4.52170848083839
3.37 sec,0,4.5587,4.5639375,4.55855967946241,4.56393749999946,4.55301,4.55108680602806
3.38 sec,0,4.58476,4.592181495,4.58516403105431,4.59218149499954,4.57833,4.57168966975411
3.39 sec,0,4.61081,4.62607212,4.61389770690679,4.62607211999909,4.60462,4.60240562320578
3.4 sec,0,4.63686,4.64866587,4.6382116485313,4.6486658699995,4.63607,4.62442961251097
3.41 sec,0,4.66289,4.665609375,4.66170623600487,4.66560937500008,4.66588,4.65080498856776
3.42 sec,0,4.68891,4.67690625,4.6855572752005,4.67690625000104,4.68678,4.67261394357073
3.43 sec,0,4.7149,4.6995,4.70693130316193,4.69950000000035,4.70659,4.69894239201721
3.44 sec,0,4.74085,4.733390625,4.73569686029531,4.73339062499989,4.73092,4.72352256070583
3.45 sec,0,4.76676,4.76163462,4.76330100416752,4.76163462000006,4.75686,4.7525020059169
3.46 sec,0,4.79263,4.78422837,4.78888377695579,4.78422837000039,4.78288,4.77632454896961
3.47 sec,0,4.81843,4.823765625,4.81330606784891,4.82376562499874,4.80909,4.80534097563268
3.48 sec,0,4.84417,4.82941587,4.83828002314059,4.82941587000138,4.83444,4.82886084956492
3.49 sec,0,4.86984,4.87460337,4.86899875513714,4.87460336999902,4.8607,4.85628973574932
3.5 sec,0,4.89543,4.885900245,4.89232754708376,4.88590024500091,4.89111,4.87654258679758
3.51 sec,0,4.91588,4.914140625,4.91295116844205,4.91414062499957,4.9157,4.90403760970636
3.52 sec,0,4.94633,4.953681495,4.93800161120386,4.95368149499849,4.94664,4.92842488663375
3.53 sec,0,4.96664,4.96497837,4.95735483916831,4.96497837,4.96575,4.95636235865654
3.54 sec,0,4.99685,4.970625,4.9815950408699,4.97062500000147,4.99447,4.97890828228195
3.55 sec,0,5.01699,4.976275245,5.00067718957864,4.97627524500191,5.01347,5.00537764443053
3.56 sec,0,5.04694,5.03275962,5.03693456876751,5.03275961999923,5.04076,5.03421213813685
3.57 sec,0,5.0669,5.061,5.06172385487157,5.06099999999987,5.05981,5.05992750835413
3.58 sec,0,5.09659,5.094890625,5.08996283902985,5.09489062499947,5.09675,5.08415509733677
3.59 sec,0,5.12124,5.12313462,5.11635488708857,5.12313461999957,5.12908,5.11035616361131
3.6 sec,0,5.14579,5.157025245,5.14476321445165,5.15702524499912,5.15458,5.13506193301417
3.61 sec,0,5.17025,5.185265625,5.17133649462824,5.18526562499923,5.17865,5.16298471668037
3.62 sec,0,5.19458,5.21350962,5.19807832247533,5.21350961999917,5.20385,5.18644883639134
3.63 sec,0,5.21882,5.23610337,5.22619930132999,5.2361033699998,5.2298,5.21190440918987
3.64 sec,0,5.24297,5.253046875,5.25143468515801,5.25304687500035,5.25706,5.23849829535121
3.65 sec,0,5.26705,5.2869375,5.27791771974582,5.28693749999918,5.28551,5.26407599774889
3.66 sec,0,5.29104,5.32647837,5.31134384939514,5.32647836999895,5.31604,5.29097832404464
3.67 sec,0,5.31497,5.366015625,5.34330298583446,5.36601562499852,5.34633,5.31882997442505
3.68 sec,0,5.33885,5.34907212,5.36029864686489,5.34907212000232,5.37424,5.33947786271893
3.69 sec,0,5.36268,5.366015625,5.37868070344217,5.36601562500068,5.4,5.36580868053146
3.7 sec,0,5.38648,5.4225,5.4093367477687,5.42249999999802,5.42242,5.39365523844055
3.71 sec,0,5.41026,5.456390625,5.43516821398661,5.45639062499858,5.44404,5.41744135811076
3.72 sec,0,5.43403,5.4676875,5.45545391605286,5.46768749999991,5.46707,5.44092515474719
3.73 sec,0,5.4578,5.48463462,5.47816840206293,5.48463462000001,5.49094,5.46678960865292
3.74 sec,0,5.48158,5.518525245,5.50592241968003,5.51852524499909,5.51504,5.49597874146769
3.75 sec,0,5.50539,5.546765625,5.53552595437793,5.54231404092281,5.54166,5.52439461475619
3.76 sec,0,5.52451,5.563712745,5.55725599924525,5.56093525954539,5.57115,5.5470030460132
3.77 sec,0,5.55313,5.586306495,5.58467822823336,5.58667432658992,5.61268,5.57616626004324
3.78 sec,0,5.57233,5.586306495,5.602288213975,5.60337886176961,5.62515,5.59640108665277
3.79 sec,0,5.6011,5.62019712,5.63022455556759,5.63081993913858,5.64139,5.62391988659596
3.8 sec,0,5.62043,5.637140625,5.65377018586263,5.65409698584242,5.66197,5.64698192755429
3.81 sec,0,5.64937,5.704921875,5.68473968135845,5.68491924023201,5.6981,5.67674299597332
3.82 sec,0,5.66883,5.71621875,5.70433559899988,5.70443505484999,5.71654,5.70135179747663
3.83 sec,0,5.698,5.75575962,5.7301686398102,5.73022377318673,5.74316,5.72838876528917
3.84 sec,0,5.72247,5.767056495,5.75759427888773,5.75762493660362,5.77001,5.75286883014907
3.85 sec,0,5.74703,5.784,5.78082498037041,5.78084211487359,5.79806,5.7768608786422
3.86 sec,0,5.7717,5.80659375,5.80665857456845,5.8066681733725,5.82543,5.80279475427277
3.87 sec,0,5.79648,5.8291875,5.83052682340418,5.83053222251735,5.85134,5.82804617252006
3.88 sec,0,5.82138,5.874375,5.85741081504707,5.85741386139803,5.87345,5.85355923363128
3.89 sec,0,5.84635,5.902618995,5.88226134962916,5.88226307722342,5.89521,5.87841519286654
3.9 sec,0,5.87144,5.902618995,5.90368686088886,5.90368784292681,5.91974,5.90349590357605
3.91 sec,0,5.89665,5.93650962,5.92977514911826,5.92977570919817,5.94591,5.93110803172427
3.92 sec,0,5.92191,5.947806495,5.95558733812136,5.95558765691464,5.97431,5.95492691500854
3.93 sec,0,5.94729,5.98169712,5.97785754077463,5.97785772423911,6.00246,5.97846397876301
3.94 sec,0,5.97275,6.03253125,6.00606859012568,6.00606869943406,6.02667,6.00731914055978
3.95 sec,0,5.99829,6.055125,6.03434503984913,6.034345105949,6.05073,6.03462931784471
3.96 sec,0,6.02389,6.060775245,6.05658385170887,6.05658389062812,6.07863,6.0550095290381
3.97 sec,0,6.04957,6.083368995,6.07703606892201,6.07703609249292,6.10657,6.07822173857413
3.98 sec,0,6.0753,6.11725962,6.10550682628854,6.10550684176162,6.13015,6.10764468034857
3.99 sec,0,6.10109,6.13985337,6.13497657122982,6.13497658098831,6.1545,6.13628455728157
4 sec,0,6.12693,6.1906875,6.16355947877744,6.16355948860558,6.18737,6.1618678981637
4.01 sec,0,6.1528,6.218931495,6.19029352502093,6.19029353515724,6.21924,6.18753219118585
4.02 sec,0,6.17357,6.224578125,6.2102130006327,6.21021300881473,6.23634,6.20888209556688
4.03 sec,0,6.19949,6.241525245,6.23289718607427,6.23289719223514,6.25557,6.23382325341141
4.04 sec,0,6.23059,6.292359375,6.26266559510664,6.26266560331445,6.28815,6.26166322084164
4.05 sec,0,6.25656,6.309306495,6.28761693362437,6.28761694184718,6.31834,6.28658594328993
4.06 sec,0,6.27738,6.32060337,6.30801484274426,6.30801484959916,6.34076,6.30879820631576
4.07 sec,0,6.30337,6.34319712,6.3335512492009,6.33355125479041,6.36733,6.33667868690919
4.08 sec,0,6.33451,6.382734375,6.35941129962377,6.35941130659884,6.39432,6.3625531529174
4.09 sec,0,6.3605,6.422275245,6.39099180226151,6.39099181131857,6.41605,6.3911655422785
4.1 sec,0,6.38648,6.43921875,6.4151326372578,6.41513264648572,6.44096,6.41476182310771
4.11 sec,0,6.41246,6.4618125,6.44242381155997,6.4424238201731,6.46698,6.44211122318064
4.12 sec,0,6.43842,6.47875962,6.46596317677073,6.46596318400477,6.49222,6.46530865624712
4.13 sec,0,6.46438,6.490056495,6.49014423998416,6.49014424436179,6.51867,6.48930857930945
4.14 sec,0,6.49033,6.512650245,6.51338818910304,6.51338819165056,6.55134,6.51336258446415
4.15 sec,0,6.51627,6.52394712,6.53290938462443,6.53290938475391,6.58078,6.53701180522383
4.16 sec,0,6.54219,6.57478125,6.55779596628112,6.5577959690677,6.59731,6.56506774354412
4.17 sec,0,6.5681,6.603025245,6.58439206721119,6.58439207189359,6.61302,6.59121293204265
4.18 sec,0,6.59399,6.6425625,6.61167894239461,6.61167895021411,6.63672,6.61845510391373
4.19 sec,0,6.61987,6.653859375,6.64385350007456,6.64385350648545,6.66518,6.64864689277452
4.2 sec,0,6.64573,6.670806495,6.66807590867069,6.66807591307009,6.69979,6.6703789063858
4.21 sec,0,6.67158,6.68210337,6.68716196821468,6.68716197012208,6.73193,6.69041967383207
4.22 sec,0,6.69741,6.70469712,6.71036695755954,6.71036695782241,6.7514,6.71590010093448
4.23 sec,0,6.72322,6.72729087,6.73382141187431,6.7338214109753,6.76899,6.74214277713153
4.24 sec,0,6.74901,6.778125,6.7589294780651,6.75892948063524,6.7902,6.76964149219489
4.25 sec,0,6.77478,6.806368995,6.78555301456407,6.78555301956916,6.81418,6.7972752888847
4.26 sec,0,6.80053,6.8233125,6.8127281169892,6.81272812185243,6.84493,6.82306204929708
4.27 sec,0,6.82115,6.84025962,6.83728057305081,6.83728057658991,6.86988,6.84947530642361
4.28 sec,0,6.85195,6.8685,6.85927364154627,6.85927364529367,6.89495,6.87123339733315
4.29 sec,0,6.87762,6.902390625,6.88430508802567,6.88430509337544,6.91514,6.89550048723674
4.3 sec,0,6.90326,6.941931495,6.91541706237129,6.91541707013269,6.94854,6.92461851793348
4.31 sec,0,6.92379,6.947578125,6.93928430793754,6.93928431422692,6.97697,6.94768241686012
4.32 sec,0,6.95443,6.95322837,6.95764881770667,6.95764882096038,7.00432,6.9698909950849
4.33 sec,0,6.97996,6.98146875,6.97835769792318,6.97835770051115,7.02434,6.99448774398169
4.34 sec,0,7.00545,7.04360337,7.00895828517268,7.00895829261906,7.04772,7.02571725787571
4.35 sec,0,7.02587,7.06619712,7.03713751857883,7.03713752820227,7.06839,7.05336339791478
4.36 sec,0,7.05631,7.06619712,7.06192820319203,7.06192821005965,7.10725,7.07565727910351
4.37 sec,0,7.08167,7.105734375,7.08865820533242,7.08865821261274,7.13943,7.10016830758236
4.38 sec,0,7.10698,7.13397837,7.1175683655526,7.11756837299885,7.16107,7.12900084511468
4.39 sec,0,7.13224,7.173515625,7.14517843514867,7.14517844474917,7.18076,7.15428686296666
4.4 sec,0,7.15745,7.16221875,7.16526109795037,7.16526110362323,7.20226,7.17547311971531
4.41 sec,0,7.18261,7.213056495,7.19332043865833,7.19332044569118,7.22635,7.20422849570623
4.42 sec,0,7.20772,7.24694712,7.21904630623748,7.21904631556927,7.26113,7.23086585582515
4.43 sec,0,7.23278,7.24694712,7.23819843054756,7.23819843810783,7.29267,7.25329609721065
4.44 sec,0,7.2578,7.286484375,7.26211834881211,7.26211835792257,7.3067,7.27699913603049
4.45 sec,0,7.28277,7.331671875,7.29482446924879,7.29482448152319,7.32073,7.30763711506649
4.46 sec,0,7.3077,7.348618995,7.32768739660475,7.32768740821196,7.35594,7.33809258251858
4.47 sec,0,7.33259,7.371212745,7.35034092130306,7.35034093251781,7.39431,7.3589719581796
4.48 sec,0,7.35745,7.354265625,7.37397213897014,7.37397214287091,7.41526,7.38232457912591
4.49 sec,0,7.38228,7.38250962,7.40315824601474,7.40315824495943,7.4333,7.41252927992937
4.5 sec,0,7.40708,7.444640625,7.42362342211752,7.42362342511286,7.45234,7.43296400970659
4.51 sec,0,7.43186,7.461587745,7.4494917069927,7.44949171108971,7.47415,7.46038783252761
4.52 sec,0,7.45172,7.489828125,7.4722047505017,7.47220475631121,7.50153,7.4819093236492
4.53 sec,0,7.48141,7.501125,7.49600930919416,7.49600931393331,7.54348,7.50915487686445
4.54 sec,0,7.50618,7.512421875,7.51638581415215,7.51638581658418,7.56011,7.53247519851529
4.55 sec,0,7.53096,7.56325962,7.54446569743895,7.54446570238576,7.57625,7.55977711394082
4.56 sec,0,7.55084,7.56325962,7.56991817176155,7.56991817385578,7.59991,7.58349717729574
4.57 sec,0,7.58058,7.602796875,7.59453189921852,7.59453190208579,7.64138,7.61003138782431
4.58 sec,0,7.60544,7.625390625,7.62076137798984,7.62076138072583,7.66666,7.635332900795
4.59 sec,0,7.63033,7.670578125,7.65006784102692,7.65006784652823,7.69124,7.66381299418344
4.6 sec,0,7.65031,7.681875,7.67328790095824,7.67328790617926,7.71462,7.68476185448495
4.61 sec,0,7.68025,7.693171875,7.69432987710607,7.69432988039127,7.75076,7.71016282810449
4.62 sec,0,7.7053,7.738359375,7.72311333542039,7.72311334037685,7.77746,7.7397002348855
4.63 sec,0,7.73041,7.77225,7.74701582685994,7.74701583476508,7.80371,7.76284994588601
4.64 sec,0,7.75558,7.81179087,7.77761306953503,7.77761308105294,7.83177,7.7916525339492
4.65 sec,0,7.78083,7.823087745,7.80449228144594,7.80449229258751,7.85981,7.8194708574376
4.66 sec,0,7.80614,7.862625,7.83334700075267,7.83334701361206,7.88603,7.84456521772713
4.67 sec,0,7.83154,7.87957212,7.86385320721309,7.86385321877156,7.91217,7.87392319631412
4.68 sec,0,7.85701,7.88521875,7.88457253243385,7.88457254038194,7.93972,7.89148698982118
4.69 sec,0,7.88256,7.936056495,7.91418689925935,7.91418690867315,7.96803,7.92380707588284
4.7 sec,0,7.90818,7.97559375,7.94146258707542,7.94146259977428,7.99915,7.95041564088323
4.71 sec,0,7.93388,7.96994712,7.96014197332634,7.96014198379191,8.02652,7.96885706885206
4.72 sec,0,7.95964,7.9981875,7.98457269202633,7.98457270168435,8.04292,7.99685789998137
4.73 sec,0,7.98548,8.026431495,8.00867460289822,8.00867461279462,8.05844,8.02368634726167
4.74 sec,0,8.01137,8.049025245,8.03288375487671,8.03288376465084,8.08072,8.04676449397567
4.75 sec,0,8.03732,8.08291587,8.0583802090233,8.05838022030089,8.10694,8.0750359858968
4.76 sec,0,8.06332,8.122453125,8.08683430700866,8.08683432141,8.13719,8.09969922470956
4.77 sec,0,8.0842,8.13375,8.10948028724569,8.10948030169584,8.16214,8.12491962697843
4.78 sec,0,8.11544,8.15634375,8.13407379501771,8.13407380914427,8.19459,8.1507417976491
4.79 sec,0,8.14154,8.139400245,8.15144165382488,8.15144166126902,8.21794,8.16779380554456
4.8 sec,0,8.16765,8.20153125,8.18162807560449,8.18162808449616,8.23457,8.20117472445273
4.81 sec,0,8.1886,8.212828125,8.20890898932939,8.20890899620118,8.24813,8.22772855437214
4.82 sec,0,8.21989,8.24671875,8.23571327672892,8.23571328356832,8.28809,8.25409271847109
4.83 sec,0,8.246,8.258015625,8.26177827807179,8.26177828208085,8.32422,8.2812358588375
4.84 sec,0,8.27206,8.2693125,8.28272187385167,8.28272187405869,8.34221,8.30105406735435
4.85 sec,0,8.29294,8.30320312500001,8.30208279719101,8.30208279755007,8.35453,8.32435083655448
4.86 sec,0,8.32408,8.37663462,8.32760957893721,8.3276095886266,8.3791,8.35433044333798
4.87 sec,0,8.35001,8.387931495,8.35868289826956,8.35868291063279,8.40286,8.38018730514034
4.88 sec,0,8.37589,8.39922837,8.37800405147438,8.37800406419466,8.42982,8.40284809213698
4.89 sec,0,8.40166,8.416171875,8.40076056432725,8.4007605761819,8.45845,8.42821242229919
4.9 sec,0,8.42737,8.46700962,8.42648221273469,8.42648222887828,8.48699,8.45495881124573
4.91 sec,0,8.45296,8.46700962,8.45327586435882,8.45327587830424,8.51523,8.48337082033391
4.92 sec,0,8.47847,8.48960337,8.4768754092683,8.4768754215088,8.54315,8.50471639887542
4.93 sec,0,8.50387,8.546087745,8.49984941463123,8.4998494322583,8.56871,8.52991440825725
4.94 sec,0,8.52915,8.53479087,8.5255506192606,8.52555063342839,8.58803,8.55730623509353
4.95 sec,0,8.55431,8.596921875,8.55596256706198,8.55596258504485,8.60793,8.58294174412755
4.96 sec,0,8.57936,8.60257212,8.57902528253789,8.57902529982527,8.6382,8.60485043536081
4.97 sec,0,8.60428,8.636462745,8.60241158043131,8.6024115993322,8.67062,8.62966158949988
4.98 sec,0,8.62908,8.67035337,8.6308073182546,8.63080733939488,8.69738,8.65781563221218
4.99 sec,0,8.65376,8.687296875,8.65174085568939,8.65174087767937,8.72113,8.67855562518808
5 sec,0,8.67832,8.709890625,8.67717041252884,8.67717043457225,8.73996,8.7032564488961
5.01 sec,0,8.70275,8.74378125,8.70459067538042,8.70459069877831,8.7598,8.73054243226198
5.02 sec,0,8.72226,8.766375,8.72803779164625,8.72803781588564,8.78623,8.75651433663822
5.03 sec,0,8.75129,8.74378125,8.74671772129126,8.74671773790046,8.82522,8.77580082088335
5.04 sec,0,8.7754,8.822859375,8.77059245345874,8.77059247575216,8.83759,8.8001202677278
5.05 sec,0,8.79941,8.822859375,8.80034651225368,8.80034653260566,8.84947,8.82982146369992
5.06 sec,0,8.8186,8.83415625,8.8237439768173,8.82374399339699,8.87078,8.85256565621124
5.07 sec,0,8.8472,8.845453125,8.84506710985788,8.84506712174707,8.90977,8.87345580669195
5.08 sec,0,8.87098,8.884993995,8.8716042462698,8.87160425745562,8.93114,8.89925869779333
5.09 sec,0,8.89471,8.907587745,8.89841888398532,8.89841889382715,8.9514,8.92378288048617
5.1 sec,0,8.9137,8.89629087,8.91462328246667,8.91462328576791,8.97053,8.94352438133
5.11 sec,0,8.94204,8.935828125,8.94011701623687,8.94011701772081,9.00141,8.97181305887394
5.12 sec,0,8.96566,9.00925962,8.96869574248046,8.96869575183725,9.0279,8.99618895570467
5.13 sec,0,8.98928,9.048796875,8.99880075930715,8.99880077624891,9.05674,9.02626147471681
5.14 sec,0,9.01289,9.03185337,9.01930210024654,9.01930211499274,9.09427,9.04413451879169
5.15 sec,0,9.03651,9.0826875,9.04532003454485,9.04532005283301,9.12787,9.06963780527217
5.16 sec,0,9.06016,9.07704087,9.06936003321102,9.06936004794897,9.14483,9.09316714004405
5.17 sec,0,9.08384,9.10528125,9.09264346813785,9.0926434813653,9.16066,9.11583257432001
5.18 sec,0,9.10755,9.156118995,9.12048957105526,9.12048958797049,9.18657,9.14222836481558
5.19 sec,0,9.13133,9.21260337,9.15344772669578,9.15344775116625,9.21697,9.17362842151229
5.2 sec,0,9.15515,9.201306495,9.17930624009887,9.17930626235563,9.24714,9.19410086958531
5.21 sec,0,9.17904,9.21260337,9.20248572119746,9.2024857394107,9.27811,9.21924968475639
5.22 sec,0,9.203,9.28038462,9.23276750446991,9.23276752760973,9.31126,9.24579472246255
5.23 sec,0,9.22703,9.297328125,9.260973445634,9.26097347002443,9.34086,9.26950092052237
5.24 sec,0,9.25113,9.269087745,9.27589704919142,9.27589706547937,9.36139,9.28479289772436
5.25 sec,0,9.27531,9.28603125,9.29570000385269,9.29570001364412,9.37841,9.30806349356094
5.26 sec,0,9.29955,9.34816587,9.31806884589444,9.31806885938091,9.39261,9.33277240511938
5.27 sec,0,9.31904,9.342515625,9.3356268784309,9.33562688971123,9.40441,9.35529750324887
5.28 sec,0,9.34825,9.37640625,9.35975580554134,9.35975581728833,9.43427,9.38033695176081
5.29 sec,0,9.37269,9.410296875,9.38213407281232,9.38213408736581,9.46239,9.40584681044381
5.3 sec,0,9.39718,9.427243995,9.40818297174969,9.4081829864208,9.48262,9.42977595842619
5.31 sec,0,9.41684,9.449837745,9.43220445059293,9.43220446506772,9.49663,9.45403637819082
5.32 sec,0,9.44628,9.455484375,9.44642210183786,9.44642211437115,9.51329,9.46603956788373
5.33 sec,0,9.47086,9.489375,9.47947756454216,9.47947757581316,9.52891,9.49925392325101
5.34 sec,0,9.49545,9.500671875,9.50754972536454,9.5075497321336,9.56823,9.52424202076938
5.35 sec,0,9.51517,9.500671875,9.52920790750278,9.52920790631962,9.60324,9.54767670357745
5.36 sec,0,9.5446,9.545859375,9.54997085201583,9.54997085025989,9.62431,9.56818477272207
5.37 sec,0,9.56913,9.57410337,9.57344016176616,9.57344016062073,9.6387,9.59495815175764
5.38 sec,0,9.59361,9.636234375,9.59861470908674,9.59861471639823,9.66681,9.61827112689515
5.39 sec,0,9.61801,9.64753125,9.62328138231239,9.62328139295417,9.69903,9.64493841990695
5.4 sec,0,9.64235,9.670125,9.64423361779158,9.64423363126471,9.72579,9.65888626479651
5.41 sec,0,9.66656,9.681421875,9.6671962054887,9.66719621851761,9.74976,9.68531508126419
5.42 sec,0,9.69067,9.670125,9.68288767199167,9.68288767881478,9.76893,9.70346761319697
5.43 sec,0,9.71464,9.78309375,9.71252551174524,9.71252553222016,9.7886,9.73504647562474
5.44 sec,0,9.73847,9.77744712,9.73931639916697,9.73931642264068,9.81652,9.75733980245159
5.45 sec,0,9.76215,9.771796875,9.7606851274085,9.7606851472085,9.847,9.7773587437853
5.46 sec,0,9.78564,9.856525245,9.79041255025881,9.7904125794463,9.87534,9.80774060824063
5.47 sec,0,9.80896,9.82828125,9.81683764061994,9.81683766475093,9.90119,9.83122040416967
5.48 sec,0,9.83208,9.862171875,9.83782880740286,9.83782883068352,9.92149,9.84243351285969
5.49 sec,0,9.855,9.91300962,9.86052031371218,9.86052034262634,9.94108,9.87090476167581
5.5 sec,0,9.87771,9.93560337,9.88730381136994,9.88730384355556,9.96616,9.89634179599276
5.51 sec,0,9.9002,9.89041587,9.90413152225815,9.90413154313991,9.98933,9.91222041323966
5.52 sec,0,9.91808,9.8960625,9.92016480429609,9.92016481445196,10.00116,9.9311677990637
5.53 sec,0,9.94454,9.952546875,9.9365574073653,9.93655741850843,10.01692,9.95009113698359
5.54 sec,0,9.96638,10.00903125,9.95905198806867,9.95905200756514,10.03398,9.97715804628402
5.55 sec,0,9.988,10.00338462,9.98489701443769,9.98489703310357,10.05367,10.002631575577
5.56 sec,0,10.00518,9.997734375,10.0018388247499,10.0018388377565,10.07386,10.0107944425941
5.57 sec,0,10.03061,9.9864375,10.0262274450912,10.0262274458348,10.10264,10.0395244595194
5.58 sec,0,10.05161,9.992087745,10.0489869614939,10.0489869492157,10.11406,10.0616576453809
5.59 sec,0,10.07242,10.07116587,10.0703942240845,10.0703942150817,10.12554,10.0813218479394
5.6 sec,0,10.08897,10.133296875,10.0943549566412,10.0943549587244,10.14431,10.1048807080548
5.61 sec,0,10.11349,10.122,10.1159140215261,10.115914024466,10.18088,10.1242801026389
5.62 sec,0,10.13378,10.133296875,10.1375352472666,10.1375352485055,10.20916,10.1484368973189
5.63 sec,0,10.15393,10.155890625,10.1603466937256,10.1603466936396,10.23539,10.1728518904482
