time,veh_u,model_RNN_lon_2020.pt,model_LSTM_lon_2139.pt,model_GRU_lon_2080.pt,model_TCN_lon_129.pt,model_T_lon_1560.pt,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
8.29,4.86644,5.009418487548828,4.89321231842041,4.997972011566162,4.931949138641357,4.893253326416016,5.12778811500001,5.06967850358956,5.12778811499713,4.84918000000002,4.93195091154182
8.3,4.95147,5.08447790145874,4.965083122253418,5.07313346862793,4.979095935821533,4.959909439086914,5.181796585,5.14373133729357,5.18179658499907,4.94336,4.97909740516266
8.31,5.02219,5.159627437591553,5.037594795227051,5.146956920623779,5.07765007019043,5.029393196105957,5.21412951,5.21168569120737,5.21412951000166,5.02125,5.07765061876946
8.32,5.09278,5.228575229644775,5.109583377838135,5.218918323516846,5.159261703491211,5.098498344421387,5.270580205,5.26926817242258,5.27058020499999,5.09788,5.15926118903201
8.33,5.16327,5.296126365661621,5.18109655380249,5.2888031005859375,5.247482776641846,5.169589996337891,5.385165595,5.33520962821626,5.38516559499507,5.17423,5.24748310448283
8.34,5.23374,5.365053653717041,5.25257682800293,5.358271598815918,5.322855472564697,5.239175319671631,5.48124978,5.41571749621251,5.48124977999603,5.25135,5.3228559580863
8.35,5.30424,5.434157848358154,5.324041366577148,5.4287567138671875,5.394838809967041,5.3099446296691895,5.54741439,5.49236084168071,5.54741438999795,5.3289,5.39483930897043
8.36,5.37481,5.505991458892822,5.395287990570068,5.500367164611816,5.495006561279297,5.380615234375,5.61841208,5.56537326313454,5.59472745546925,5.40698,5.49500723467277
8.37,5.43145,5.579799652099609,5.467065811157227,5.572915077209473,5.573559761047363,5.452103614807129,5.70399610000001,5.64191797161821,5.65766678536714,5.46977000000002,5.57355959619115
8.38,5.51629,5.653720855712891,5.539274215698242,5.6461687088012695,5.626922130584717,5.524055004119873,5.77662727,5.71417715864555,5.72271969606111,5.56378,5.63141234055339
8.39,5.5873,5.7275776863098145,5.611617088317871,5.719752788543701,5.704277038574219,5.591731071472168,5.83254708,5.78833171895868,5.79300699426063,5.6419,5.70777380728551
8.4,5.65848,5.8015217781066895,5.684457302093506,5.793138027191162,5.775579452514648,5.65903902053833,5.899301515,5.85979819172071,5.86238479469346,5.71853,5.77914663729731
8.41,5.72988,5.87319803237915,5.757320880889893,5.865869998931885,5.836294651031494,5.723593235015869,5.944438495,5.92855505381164,5.93000096577343,5.79489,5.84052489894545
8.42,5.80152,5.942695140838623,5.8297576904296875,5.9376139640808105,5.900212287902832,5.786968231201172,6.05178226,5.9930072220601,5.99382381569139,5.872,5.90408486311352
8.43,5.87339,6.010064601898193,5.901362895965576,6.008616924285889,5.963590621948242,5.848110198974609,6.116610855,6.06010166688907,6.0605662737676,5.94957,5.96771253780948
8.44,5.94549,6.076723575592041,5.972397327423096,6.079205513000488,6.035806655883789,5.910217761993408,6.205369215,6.13198350594222,6.13224969239192,6.02802,6.03969316879127
8.45,6.01783,6.145781993865967,6.043438911437988,6.1502766609191895,6.1277594566345215,5.970519065856934,6.27601892,6.21079588051256,6.21094941773174,6.10631,6.13045307354703
8.46,6.0904,6.216577529907227,6.114661693572998,6.221689224243164,6.202556133270264,6.032867908477783,6.36641918,6.28467996758029,6.28476948036106,6.18297,6.20571861911932
8.47,6.16316,6.286332607269287,6.1853556632995605,6.29256010055542,6.274597644805908,6.0950164794921875,6.39186208,6.3488248279071,6.3488775907791,6.2593,6.27708297607053
8.48,6.23615,6.357483386993408,6.256182670593262,6.363326072692871,6.344533443450928,6.158725261688232,6.483320495,6.4230717314159,6.423102972427,6.33641,6.34775222272631
8.49,6.30934,6.427049160003662,6.326799392700195,6.434399604797363,6.4161553382873535,6.222800254821777,6.5453673,6.49322749499875,6.49324616268427,6.41403,6.41902328716065
8.5,6.38259,6.497776985168457,6.397148132324219,6.5056681632995605,6.4758830070495605,6.287494659423828,6.641400965,6.56487223997303,6.56488347867989,6.49244,6.47983231566237
8.51,6.45603,6.567131042480469,6.467202663421631,6.576663017272949,6.536562442779541,6.35312032699585,6.701794985,6.63522682566251,6.63523364618324,6.57075,6.54076434240184
8.52,6.52957,6.637950420379639,6.537588119506836,6.6472673416137695,6.60977029800415,6.420117378234863,6.822248265,6.70870549299977,6.70870966915063,6.64738,6.61346728550273
8.53,6.60319,6.708922863006592,6.607949256896973,6.718357563018799,6.687287330627441,6.481982231140137,6.865822865,6.78582153636561,6.78582411073105,6.72371,6.69087509486865
8.54,6.66225,6.782275676727295,6.6789069175720215,6.789799213409424,6.762823581695557,6.548234939575195,6.95626522500001,6.86047327953814,6.86047488628789,6.78547000000002,6.76630654200675
8.55,6.75059,6.854288578033447,6.749682426452637,6.861408233642578,6.836036682128906,6.610252380371094,7.0145112,6.9301010484895,6.93010206326104,6.87837,6.83920097949794
8.56,6.82431,6.926045894622803,6.820412635803223,6.933135509490967,6.909739017486572,6.674598217010498,7.10491113,7.00256899980585,7.00256965222741,6.95682,6.91294227568349
8.57,6.89801,6.999912261962891,6.891557216644287,7.0049543380737305,6.9880757331848145,6.741405963897705,7.19132116,7.07543593694689,7.07543636724041,7.03511,6.99083408194105
8.58,6.97168,7.071167945861816,6.962225437164307,7.077057361602783,7.051647663116455,6.804346561431885,7.274329085,7.1474351049365,7.14743539891808,7.11176,7.05539192955314
