time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt,model_LSTM_lon_62.pt,model_LSTM_lon_63.pt
0.12,0.0,0.00787,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.13,0.0,0.00907,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.14,0.0,0.01014,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.15,0.0,0.01107,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.16,0.0,0.01186,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.17,0.0,0.01249,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.18,0.0,0.01299,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.19,0.0,0.01334,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.2,0.0,0.01355,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.21,0.0,0.01362,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.22,0.0,0.01356,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.23,0.0,0.01337,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.24,0.0,0.01306,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.25,0.0,0.01263,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.26,0.0,0.01211,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.27,0.0,0.01149,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.28,0.0,0.01078,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.29,0.0,0.01001,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.3,0.0,0.00916,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.31,0.0,0.00827,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.32,0.0,0.00733,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.33,0.0,0.00636,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.34,0.0,0.00538,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.35,0.0,0.00459,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.36,0.0,0.0034,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.37,0.0,0.00242,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.38,0.0,0.00146,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.39,0.0,0.0,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
0.4,0.0,0.0,-0.016287297010421753,0.01859307289123535,0.08632990717887878,0.5620514750480652,-0.010944753885269165,0.0049172043800354,0.11314450949430466,0.5289040803909302,-0.020032323896884918,-0.005615860223770142,-0.05200566351413727,0.5365938544273376,-0.022424928843975067,0.008838927373290062,0.12370845675468445,0.5769457817077637,-0.04270297288894653,-0.013805493712425232,0.09079970419406891,0.5949335098266602,-0.03318534791469574,-0.0010160505771636963,0.06086292117834091,0.5336298942565918,-0.027127273380756378,0.007692612707614899,0.10371914505958557,0.5622626543045044,-0.04194805771112442,0.004454274661839008,0.09089561551809311,0.5266676545143127
